MERCEDES-BENZ,GLS-CLASS,2022,SUV,German,92275,92275,3,4,AWD/All Wheel Drive,In-Line,4,362,3,7,Automatic,Yes
MERCEDES-BENZ,S-CLASS,2022,Sedan,German,60995,54495,4.7,4,AWD/All Wheel Drive,V-Shaped,4,463,2,5,Automatic,Yes
MERCEDES-BENZ,SPRINTER,2022,Minivan,German,124800,124800,2.2,NULL,4x2,V-Shaped,4,188,NULL,NULL,Automatic,NULL
MINI,COOPER CLUBMAN,2022,Hatchback,British,7990,7990,1.6,3,FWD/Front Wheel Drive,NULL,NULL,120,2,5,NULL,NULL
MINI,COOPER CONVERTIBLE,2022,Convertible,British,8373,8373,1.6,2,FWD/Front Wheel Drive,NULL,NULL,120,2,4,NULL,NULL
MINI,COOPER COUNTRYMAN,2022,SUV,British,15886,15886,1.5,4,AWD/All Wheel Drive,NULL,NULL,121,NULL,NULL,NULL,NULL
MITSUBISHI,MIRAGE,2022,Hatchback,Japanese,18090,17143,1.2,5,FWD/Front Wheel Drive,In-Line,NULL,NULL,2,5,NULL,NULL
MITSUBISHI,OUTLANDER,2022,SUV,Japanese,11462,11462,2.4,5,FWD/Front Wheel Drive,In-Line,NULL,166,3,7,Automatic,NULL
NISSAN,370Z,2020,Coupe,Japanese,20962,20962,3.7,2,4x2,V-Shaped,NULL,332,1,2,NULL,NULL
NISSAN,ALTIMA,2022,Sedan,Japanese,10589,10589,2.5,4,4x2,In-Line,4,170,2,5,Continuously Variable Transmission (CVT),NULL
